sku(必填),平台SKU,识别码,中文名称,英文名称,分类ID,图片URL,商品净重（g）,采购参考价（RMB）,采购员,长(cm),宽(cm),高(cm),来源url（超始值为：http://）,备注,英文报关,中文报关,申报重量（g）,申报金额（USD）,危险运输品,材质,用途,海关编码,开发员,销售方式,创建时间
6933910406607,6933910406607,,佳翼M.2 NVME 20G移动硬盘盒 型号：斑马20G,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743615517235/0/20230729093747/8563a3f785113480c9176eb59e49df3a.jpg,226,141.0,无,15.2,11.6,3,,1个,SSD enclosure,硬盘盒,226,5,0,#N/A,,8473309000,无,售卖品,2023-03-21 09:36:24
6933910406584,6933910406584,,佳翼名称:全铝双线M.2移动硬盘盒 型号一：斑马i9-583 NVME协议,,1128549,,0,0.0,无,0,0,0,,1个,SSD enclosure,硬盘盒,1,1,0,6933910406584,,8473309000,无,售卖品,2023-03-21 09:36:24
6933910406560,6933910406560,,佳翼显卡支撑棒 iBrace-8 灰色,,1128549,,0,0.0,无,0,0,0,,0.1千克,GPU brace,显卡支架,1,1,0,6933910406560,,8473309000,无,售卖品,2023-03-21 09:36:24
6933910406508,6933910406508,,佳翼PCIE转NVME扩展散热卡 无挡板 海星三号 Starfish-3,,1128549,,0,0.0,无,0,0,0,,56克,PCIE adapter,PCIE 转接卡,1,1,0,6933910406508,,8471800000,无,售卖品,2023-03-21 09:36:24
6933910406485,6933910406485,,佳翼PCIE转NVME扩展散热卡  带散热片  海星1号 Starfish-1,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743615517203/0/20241016114929/80bdb8e3982d619d0a95bbca0d8d394c.jpg,94,12.63,无,15.1,11.8,2.6,,56克,PCIE adapter,PCIE接口转接卡,94,1,0,,,8471800000,无,售卖品,2023-03-21 09:36:24
6933910406447,6933910406447,,佳翼  笔记本内存散热片  笔记本内存之恋-纯铜版 Copper-NB,,1128549,,0,0.0,无,0,0,0,,0.1克,SSD heatsink,散热片,1,1,0,6933910406447,,8473309000,无,售卖品,2023-03-21 09:36:24
6933910406379,6933910406379,,佳翼 海豹二代 SEAL-2  主控JMS580 短PCB,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743615517185/0/20230412152229/03947e9fa1a7d1918f99444c61963e3a.jpg,120,31.1,无,15.2,11.9,3.4,,90克,SSD enclosure,硬盘盒,120,3,0,#N/A,,8473309000,无,售卖品,2023-03-21 09:36:23
6933910406362,6933910406362,,佳翼 读卡器三号 READER-3,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743615517179/0/20231128175430/bf04c10ed3ac83e70b1d540a34d9f6d8.jpg,195,132.0,无,15.2,11.8,3.1,,001千克,Card Reader,读卡器,195,5,0,#N/A,,8471609000,无,售卖品,2023-03-21 09:36:23
6933910406331,6933910406331,,JEYI 佳翼 1TB CFExpress存储卡  CFExpress卡-1T,,1128549,,0,0.0,无,0,0,0,,9克,,,0,0,0,#N/A,,8471609000,无,售卖品,2023-03-21 09:36:23
6933910406263,6933910406263,,佳翼 名称：铝头C公转C母延长线 1.2M  型号：YCC120cm,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743615517159/0/20230718100311/eef7a3d6a7b3f7e102b3dcafb5323abc.jpg,57,12.5,无,20,13,2,,0.01千克,USB Cable,延长线,57,1,0,#N/A,,8544421100,无,售卖品,2023-03-21 09:36:23
6933910406249,6933910406249,,佳翼 JEYI A公转C母扁延长线  扁A公转C母-1.5M（BA-CM1500）,,1128549,,0,0.0,无,0,0,0,,10克,USB Cable,数据线,1,1,0,6933910406249,,8544421100,无,售卖品,2023-03-21 09:36:23
6933910406171,6933910406171,,佳翼CFECPRESS TYPE-B读卡器型号：CFE-B,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743615517147/0/20230522094254/4c492819454e295916a3faba5813c30a.jpg,183,83.0,无,15.1,11.7,3,,001千克,CFE Card reader,CFE 读卡器,183,5,0,#N/A,,8471609000,无,售卖品,2023-03-21 09:36:23
satabanzi,satabanzi,,SATA  JMS580B的板子,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743614881149/0/20230320104524/967c3b143ea9a91865300624ef05a65c.jpg,0,0.0,无,0,0,0,,,SSD Plate,硬盘盒板子,1,1,0,satabanzi,,8534009000,JEYI2022,售卖品,2023-03-20 10:45:23
U2BOX+U2X16,U2BOX+U2X16,,U2硬盘盒+U2X16,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743600373021/0/20230224091319/39258d0997f6fb214b28b5636a90e260.jpg,200,0.0,无,0,0,0,,,SSD enclosure,硬盘盒,200,3,0,#N/A,,8473309000,JEYI2022,售卖品,2023-02-24 09:13:19
JY18XP,JY18XP,,散热片 18小片,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743591157959/0/20230206090340/23c2f9c2adef19adeebbc28f95c8fcbf.jpg,0,0.0,无,0,0,0,,,Heat dissipation patch,散热贴,1,1,0,JY18XP,,8473309000,JEYI2022,售卖品,2023-02-06 09:03:40
SK4+SeaShark,SK4+SeaShark,,1个SK4+ 1个 红海鲨散热片,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743579248421/0/20230109090915/1f72b8f211078366aec842f8c58e31f1.jpg,0,0.0,无,0,0,0,,,PCIE adapter,PCIE接口转接卡,1,1,0,SK4+SeaShark,,8471800000,JEYI2022,售卖品,2023-01-09 09:09:14
693391040621,693391040621,,爱存储i95 iStorage-95,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743577059221/0/20230104090139/ec94ecae018fb27ce3b0663eb78e3804.jpg,150,0.0,无,0,0,0,,,SSD enclosure,硬盘盒,150,3,0,#N/A,,8473309000,JEYI2022,售卖品,2023-01-04 09:01:39
6933910406423,6933910406423,,I9-SQUARE2280,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743576666955/0/20230103090133/597101d1015ffd97daa719674081bcb3.jpg,0,0.0,无,0,0,0,,,SSD enclosure,硬盘盒,1,1,0,6933910406423,,8473309000,JEYI2022,售卖品,2023-01-03 09:01:33
ZY25-jS,ZY25-jS,,ZY25-JS,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743574733647/0/20221227091844/4c599ff4f64eb35644d2469820525959.jpg,100,0.0,无,0,0,0,,,PCIE adapter,PCIE接口转接卡,100,1,0,#N/A,,8471800000,JEYI2022,售卖品,2022-12-27 09:18:44
MX16-1U+Warship,MX16-1U+Warship,,MX16-1U  +酷冷战舰红色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743572756079/0/20221220090744/e7e4b740b9cf45ef955c6dc2ab576083.jpg,180,0.0,无,0,0,0,,,PCIE adapter,PCIE接口转接卡,180,2,0,#N/A,,8471800000,JEYI2022,售卖品,2022-12-20 09:07:44
6933910406591,6933910406591,,斑马i9-9210B,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743572425919/0/20221219091058/a5c396ccb09263628608e0d79a8b0154.jpg,140.5,66.0,无,15.3,11.7,3.2,,,SSD enclosure,硬盘盒,140.5,5,0,#N/A,,8473309000,JEYI2022,售卖品,2022-12-19 09:10:58
ATOC 10Pcs,ATOC 10Pcs,,佳翼usb3.0 A公转C母转接头 10个,,1128549,,100,0.0,无,0,0,0,,,usb adapter,转接头,100,1,0,#N/A,,8544421100,JEYI2022,售卖品,2022-11-02 09:26:28
JYSK4N80YL,JYSK4N80YL,,1个SK4+ 1个 N80散热片金色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743545339295/0/20221027090242/dd0fde13ad880080d913e6a79b862552.jpg,100,0.0,无,0,0,0,,,PCIE adapter,PCIE接口转接卡,100,1,0,#N/A,,8471800000,JEYI2022,售卖品,2022-10-27 09:02:42
6933910406430,6933910406430,,i9海豹二代-583,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743544328225/0/20221025090635/096b6cd8161ba368aab3a42553a0433c.jpg,135,61.0,无,15.3,11.7,3.1,,,SSD enclosure,硬盘盒,135,5,0,#N/A,,8473309000,JEYI2022,售卖品,2022-10-25 09:06:35
6933910406393,6933910406393,,i9海豹二代-9210B,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743543740857/0/20221024090915/98cbb767a5509761d1cb6ffd425bece2.jpg,150,0.0,无,0,0,0,,,SSD enclosure,硬盘盒,150,2,0,#N/A,,8473309000,JEYI2022,售卖品,2022-10-24 09:09:14
6933910406317,6933910406317,,586R-2NVME,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743540010159/0/20250514101058/04e8ef3ada1386f4eafb841bc10c5ae5.jpg,279,241.0,无,15.1,10,4.3,,,SSD enclosure,硬盘盒,279,7,0,#N/A,,8473309000,JEYI2022,售卖品,2022-10-17 09:20:30
6933910406256,6933910406256,,佳翼 显卡支架,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743534958061/0/20221004171511/47ac5951d18718f4e88b055b029a723f.jpg,100,16.0,无,20.8,6.2,3.9,,,GPU brace,显卡支架,100,1,0,#N/A,,8473309000,JEYI2022,售卖品,2022-10-04 17:15:11
SATA2Z040,SATA2Z040,,SATA线 2直头  40厘米,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743530260361/0/20220926091846/f3059c2a9e4b5fb97a4ac4a93106b049.jpg,30,0.0,无,0,0,0,,,SATA  cable,SATA线,30,0.2,0,#N/A,,8544421100,JEYI2022,售卖品,2022-09-26 09:18:45
SKM3,SKM3,,佳翼 M.3 SSD转PCIex4扩展卡,JEYI M.3 to PCIeX4,1190991,,0,0.0,无,0,0,0,,,PCIE adapter,PCIE 转接卡,1,1,0,SKM3,,8471800000,JEYI2022,售卖品,2022-09-06 14:24:20
U2PRO,U2PRO,,佳翼PCI-E X4 U.2转接卡SFF-8639 PCIE4.0 新款U2PRO,JEYI PCIe 4.0 U.2 SFF-8639 U2PRO,1190991,,0,0.0,无,0,0,0,,,PCIE adapter,PCIE 转接卡,1,1,0,U2PRO,,8471800000,JEYI2022,售卖品,2022-09-06 14:19:49
6933910406232,6933910406232,,佳翼 酷冷007,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743513864347/0/20220824090751/800aa84bd70875a2b46cd67250d090b1.jpg,51.33,7.5,无,7,11,2,,,SSD heatsink,散热器,51.33,1,0,#N/A,,8473309000,JEYI2022,售卖品,2022-08-24 09:07:51
Finscold 007*2,Finscold 007*2,,佳翼 超薄M.2固态硬盘散热器 酷冷007 2个装,,1190975,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743510637731/0/20220818102336/4d5fc1a6261d2497584dda96b4dcd536.jpg,0,10.0,无,0,0,0,,,SSD heatsink,散热器,1,1,0,Finscold 007*2,,8473309000,JEYI2022,售卖品,2022-08-18 10:23:35
6933910406201,6933910406201,,佳翼 i9-583 单螺丝硬盘盒,,1190976,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743501118189/0/20220801091909/e499bdfc7655f149f74912e3551c74bc.jpg,150,0.0,无,0,0,0,,,SSD enclosure,硬盘盒,150,2,0,#N/A,,8473309000,JEYI2022,售卖品,2022-08-01 09:19:09
J36PcsTP,J36PcsTP,,佳翼导热硅片-36片装,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743500249317/0/20220729091131/1b466dad5b18af5eb26dd09d67669b0c.jpg,120,0.0,无,0,0,0,,,thermal pads,导热垫,120,2,0,#N/A,,8473309000,JEYI2022,售卖品,2022-07-29 09:11:31
ThunderDock 7 Ultra,ThunderDock 7 Ultra,,雷电7 ultra,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743491516931/0/20220712091251/9b6b231a7a3145244126e5e504d355c8.png,500,0.0,无,0,0,0,,,SSD enclosure,硬盘盒,500,5,0,#N/A,,8473309000,JEYI2022,售卖品,2022-07-12 09:12:51
U2PCB,U2PCB,,M.2转U.2扩展卡,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743478489685/0/20220617091045/6ac897f7e87525bb1e5ba92627e2e591.jpg,0,0.0,无,0,0,0,,,PCIE adapter,PCIE接口转接卡,1,1,0,U2PCB,,8471800000,JEYI2022,售卖品,2022-06-17 09:10:45
iHyper-Pro,iHyper-Pro,,佳翼 M.2 NVME PCI-E信号拆分 4盘阵列卡 M2X16 带铝合金外壳,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743476467547/0/20220613091609/fa94abc26928b7ceef08e97025d0cf11.jpg,300,0.0,无,0,0,0,,,PCIE adapter,PCIE接口转接卡,300,3,0,#N/A,,8471800000,JEYI2022,售卖品,2022-06-13 09:16:09
MX16+SEASHARK,MX16+SEASHARK,,MX16转接卡+红海鲨散热片,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743475495985/0/20220610091514/bf6fe2fdbb930ea6d6ce6fa4fdaef1a4.jpg,0,0.0,无,0,0,0,,,PCIE adapter,PCIE 转接卡,1,1,0,MX16+SEASHARK,,8471800000,JEYI2022,售卖品,2022-06-10 09:15:13
sk16-PRO,sk16-PRO,,SK16-PRO(带双海鲨散热片）,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743475493645/0/20220610091217/1ed909fa235fbac148a6eae18529c9cb.jpg,0,0.0,无,0,0,0,,,PCIE adapter,PCIE接口转接卡,1,1,0,sk16-PRO,,8471800000,JEYI2022,售卖品,2022-06-10 09:12:17
JYSK4N80BK,JYSK4N80BK,,1个SK4+ 1个 N80散热片黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743474461965/0/20220608091342/bd4e224f3ef4eab31e0aee9227a00de0.jpg,100,0.0,无,0,0,0,,,PCIE adapter,PCIE接口转接卡,100,1,0,#N/A,,8471800000,JEYI2022,售卖品,2022-06-08 09:13:42
ZY25-BS,ZY25-BS,,ZY25-BS,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743473889121/0/20220607091855/22f963d9f6d8ebc5b16697e0b9872a50.jpg,100,0.0,无,0,0,0,,,PCIE adapter,PCIE接口转接卡,100,1,0,#N/A,,8471800000,JEYI2022,售卖品,2022-06-07 09:18:55
SK7-PRO,SK7-PRO,,SK7-PRO,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743473888491/0/20220607091822/fb5771d6b1ff4d8e68d434d6a03cc444.jpg,120,0.0,无,0,0,0,,,PCIE adapter,PCIE接口转接卡,120,1,0,#N/A,,8471800000,JEYI2022,售卖品,2022-06-07 09:18:22
6933910406164,6933910406164,,佳翼 USB-C智能充电器 30W电源头  型号：RH-PD33W,,1128549,,0,0.0,无,0,0,0,,0.35千克,,,0,0,0,#N/A,,,无,售卖品,2022-05-31 22:49:48
6933910406157,6933910406157,,佳翼  INTEL 12代 CPU防压弯盖板    型号：INTEL-CPU12,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470567771/0/20220615085926/0b54a56f22d3426dbea580f0684e8c6c.jpg,52,10.0,无,11,9.2,1.2,,001千克,bending frame bracket,防弯框架,52,1,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:48
6933910406140,6933910406140,,佳翼 因特尔12代CPU 高导热硅垫10W/m.k  型号：G3828-10W,,1128549,,0,0.0,无,0,0,0,,001千克,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:48
6933910406133,6933910406133,,佳翼 八字尾二插1.5米电源线  D2815,,1128549,,0,0.0,无,0,0,0,,0.35千克,,,0,0,0,#N/A,,,无,售卖品,2022-05-31 22:49:48
6933910406126,6933910406126,,佳翼 爱石墨烯 iGraphene,,1128549,,0,0.0,无,0,0,0,,10克,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:48
6933910406119,6933910406119,,佳翼大功率显卡8Pin转双6+ 2Pin供电线 XK888-Pro,,1128549,,0,0.0,无,0,0,0,,0.35千克,,,0,0,0,#N/A,,,无,售卖品,2022-05-31 22:49:48
6933910406102,6933910406102,,佳翼大功率显卡6Pin转双6+ 2Pin供电线 XK688-Pro,,1128549,,0,0.0,无,0,0,0,,0.35千克,,,0,0,0,#N/A,,,无,售卖品,2022-05-31 22:49:48
6933910406089,6933910406089,,佳翼 爱铜铜箔 iFoil,,1128549,,0,0.0,无,0,0,0,,10克,,,0,0,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:48
6933910406072,6933910406072,,JEYI 佳翼 CFexpress 存储卡 CFE1TB,,1128549,,0,0.0,无,0,0,0,,9克,,,0,0,0,#N/A,,8471609000,无,售卖品,2022-05-31 22:49:48
6933910406065,6933910406065,,JEYI 佳翼 CFexpress 存储卡 CFE512GB,,1128549,,0,0.0,无,0,0,0,,9克,,,0,0,0,#N/A,,8471609000,无,售卖品,2022-05-31 22:49:48
6933910406058,6933910406058,,JEYI 佳翼 CFexpress 存储卡 CFE 256GB,,1128549,,0,0.0,无,0,0,0,,9克,,,0,0,0,#N/A,,8471609000,无,售卖品,2022-05-31 22:49:48
6933910406041,6933910406041,,JEYI CFast 480G CF2.1 数码摄相机存储卡Marvell主控 CF-480G,,1128549,,0,0.0,无,0,0,0,,10克,,,0,0,0,#N/A,,8523521000,无,售卖品,2022-05-31 22:49:48
6933910406034,6933910406034,,JEYI CFast 512G CF2.1 数码摄相机存储卡Marvell主控 CF-512G,,1128549,,0,0.0,无,0,0,0,,10克,,,0,0,0,#N/A,,8523521000,无,售卖品,2022-05-31 22:49:48
6933910406003,6933910406003,,佳翼M.2 NVME转PCIE转接卡 RGB灯效 凌空之星-RGB,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470567681/0/20230517091758/3cb1e0dc822e6862677f2073a37d5ddd.jpg,238,28.5,无,16.2,14.8,2.7,,56克,PCIE adapter,PCIE 转接卡,238,3,0,#N/A,,8471800000,无,售卖品,2022-05-31 22:49:48
6933910405990,6933910405990,,佳翼 神鳍一号RGB,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470567669/0/20221004155650/a37c5c11070627adc68c272a0248f830.jpg,118,41.0,无,11.8,10.9,3.1,,50克,SSD heatsink,散热器,118,4,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:48
6933910405983,6933910405983,,佳翼PCIE NVME扩展卡 单盘带壳+涂鸦RGB 海鸥1号RGB,,1128549,,0,0.0,无,0,0,0,,65克,PCIE adapter,PCIE 转接卡,1,1,0,6933910405983,,8471800000,无,售卖品,2022-05-31 22:49:48
6933910405976,6933910405976,,佳翼 PCIE NVME扩展卡 单盘带壳  海鸥1号,,1128549,,0,0.0,无,0,0,0,,65克,PCIE adapter,PCIE 转接卡,1,1,0,6933910405976,,8471800000,无,售卖品,2022-05-31 22:49:48
6933910405969,6933910405969,,佳翼PCIE NVME双盘扩展卡 双盘带壳   海鸥2号,,1128549,,0,0.0,无,0,0,0,,65克,PCIE adapter,PCIE 转接卡,1,1,0,6933910405969,,8471800000,无,售卖品,2022-05-31 22:49:48
6933910405952,6933910405952,,佳翼 彩虹显卡支架,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470567645/0/20220926091717/82b3bb16fbd2509c3905f5be8892f5c6.jpg,138.5,36.0,无,20.8,6.3,3.9,,0.1千克,GPU brace,显卡支架,138.5,4,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:48
6933910405945,6933910405945,,佳翼 单面侠,,1128549,,0,9.9,无,0,0,0,,46克,SSD heatsink,散热器,1,1,0,6933910405945,,8473309000,无,售卖品,2022-05-31 22:49:48
6933910405938,6933910405938,,佳翼 双面侠,,1128549,,0,0.0,无,0,0,0,,46克,SSD heatsink,散热器,1,1,0,6933910405938,,8473309000,无,售卖品,2022-05-31 22:49:48
6933910405921,6933910405921,,佳翼 神鳍一号,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470567627/0/20220826091154/fbbe4ed27ba627b3187ae33c0e62660c.jpg,94,10.0,无,11.6,10.9,3.2,,50克,SSD heatsink,散热器,94,1,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:48
6933910405914,6933910405914,,佳翼 酷冷RGB,,1128549,,0,0.0,无,0,0,0,,56克,SSD heatsink,散热器,1,1,0,6933910405914,,8473309000,无,售卖品,2022-05-31 22:49:48
6933910405907,6933910405907,,佳翼 m.2 nvme ngff 散热片 海鲨 红色,,1190975,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470567615/0/20220612004102/c26d05a1ed78c40aa283b737a5593fc7.jpg,70,0.0,无,0,0,0,,0.01千克,SSD heatsink,散热器,70,1,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:48
6933910405891,6933910405891,,佳翼 NVME移动硬盘盒 全铝TYPE C USB3.1 GEN2  i9GTR-2280磁吸款,,1190976,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470567609/0/20220601091038/497bbc53de22a9c3c62f92238865e37a.jpg,156,80.0,无,14.2,12.3,3,,100克,SSD enclosure,硬盘盒,156,5,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:47
6933910405884,6933910405884,,佳翼 TYPE-C转TYPE-C白色 40G100W扁线 F132铝套装 F132Cover,,1128549,,0,0.0,无,0,0,0,,0.01千克,USB Cable,数据线,1,1,0,6933910405884,,8544421100,无,售卖品,2022-05-31 22:49:47
6933910405877,6933910405877,,佳翼 40G FPC 铝合金 线套 型号：F85PRO-Cover,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470567597/0/20251119094822/54eddda9ecc78f3b48b5322067e1d02d.jpg,26.2,19.39,无,14,9,1.5,,0.01千克,USB Cable,数据线,26.2,2,0,#N/A,,8544421100,无,售卖品,2022-05-31 22:49:47
6933910405860,6933910405860,,佳翼 JEYI A公转A母扁延长线  扁A公转A母-1.5M（BA-AM1500）,,1128549,,0,0.0,无,0,0,0,,10克,USB Cable,数据线,1,1,0,6933910405860,,8544421100,无,售卖品,2022-05-31 22:49:47
6933910405853,6933910405853,,佳翼 JEYI C公转A母扁延长线   扁C公转A母-1.5M（BC-AM1500）,,1128549,,0,0.0,无,0,0,0,,10克,USB Cable,数据线,1,1,0,6933910405853,,8544421100,无,售卖品,2022-05-31 22:49:47
6933910405846,6933910405846,,佳翼 M2 SSD 铜散热片 爱铜三号,,1190975,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470567579/0/20220606090608/e66132670a3a97c5ba3c158a315b852d.jpg,78,11.0,无,10.8,5.5,1,,46克,SSD heatsink,散热器,78,1,0,#N/A,,8473309000,无,售卖品,2022-05-31 22:49:47
6933910405822,6933910405822,,佳翼 TYPE-C转TYPE-C 10G数据线 扁线CC-F90WPro 白色,,1128549,,0,0.0,无,0,0,0,,0.01千克,USB Cable,数据线,1,1,0,6933910405822,,8544421100,无,售卖品,2022-05-31 22:49:47
6933910405815,6933910405815,,佳翼 TYPE-C转TYPE-C 20G数据线 扁线CC-F90W 白色,,1128549,,0,0.0,无,0,0,0,,0.01千克,USB Cable,数据线,1,1,0,6933910405815,,8544421100,无,售卖品,2022-05-31 22:49:47
6933910405808,6933910405808,,佳翼 NVME散热器带RGB-PS5专用   EAGLE-PS5RGB,,1190975,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470567555/0/20231127101348/12f76e8724bdecafbaab1e7f172cd342.jpg,168,95.0,无,15.1,10.7,3,,56克,PS5 M.2 Heatsink,PS5 散热器,168,5,0,#N/A,,8419899090,无,售卖品,2022-05-31 22:49:47
6933910405785,6933910405785,,台式机内存马甲 Memory Heatsink  内存之恋1号 iMemory-1 灰色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372743470567549/0/20220612003953/36c74cbbcd3c5e8382c07418603c5ea1.jpg,92,15.5,无,16.2,6.3,1.1,,0.01千克,RAM heatsink,内存条散热器,92,1,0,#N/A,,8471800000,无,售卖品,2022-05-31 22:49:47
6933910405754,6933910405754,,JEYI RGB Light   RGB-16,,1128549,,0,0.0,无,0,0,0,,001千克,,,0,0,0,#N/A,,,无,售卖品,2022-05-31 22:49:47
6933910405747,6933910405747,,佳翼 半导体手机制冷支架  AH-101,,1128549,,0,0.0,无,0,0,0,,48克,,,0,0,0,#N/A,,,无,售卖品,2022-05-31 22:49:47
6933910405730,6933910405730,,佳翼 磁吸无线充半导体手机散热器  X13,,1190975,,0,0.0,无,0,0,0,,65克,Cell Phone Cooler,手机散热器,1,1,0,6933910405730,,8517793000,无,售卖品,2022-05-31 22:49:47
6933910405723,6933910405723,,佳翼PCIE NVME双盘扩展卡 双盘带壳+触控RGB  海鸥2号RGB,,1128549,,0,0.0,无,0,0,0,,65克,,,0,0,0,#N/A,,8471800000,无,售卖品,2022-05-31 22:49:47
