SKU,平台SKU,识别码,中文名称,英文名称,分类ID,组合SKU主图URL,包含的商品SKU,数量,长(cm),宽(cm),高(cm),来源url（超始值为：http://）,备注,英文报关名,中文报关名,申报重量(g),申报金额(USD),危险运输品,材质,用途,海关编码,销售方式,创建时间
2270*3+1457+1440+1433,2270*3+1457+1440+1433,,3支装 白色 1.42W 针管0.5g导热膏 +硅脂清洁布 两个装+硅脂手指套+硅脂深蓝刮刀,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744172798659/0/20250719181836/e2ddf9727ddc09dabac660a685ee8227.jpg,6933910422270,3,22,14,1,,,,,0,0,0,,,,售卖品,2025-07-09 14:30:13
2270+1457+1440+1433,2270+1457+1440+1433,,白色 1.42W 针管0.5g导热膏 +硅脂清洁布 两个装+硅脂手指套+硅脂深蓝刮刀,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744172797207/0/20250719181848/983b55c6d9ff01b12e9d256ee9e600bd.jpg,6933910421457,2,22,14,1,,,,,0,0,0,,,,售卖品,2025-07-09 14:28:11
2270+1457+1440+1433,2270+1457+1440+1433,,白色 1.42W 针管0.5g导热膏 +硅脂清洁布 两个装+硅脂手指套+硅脂深蓝刮刀,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744172797207/0/20250719181848/983b55c6d9ff01b12e9d256ee9e600bd.jpg,6933910421440,1,22,14,1,,,,,0,0,0,,,,售卖品,2025-07-09 14:28:11
2270+1457+1440+1433,2270+1457+1440+1433,,白色 1.42W 针管0.5g导热膏 +硅脂清洁布 两个装+硅脂手指套+硅脂深蓝刮刀,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744172797207/0/20250719181848/983b55c6d9ff01b12e9d256ee9e600bd.jpg,6933910421433,2,22,14,1,,,,,0,0,0,,,,售卖品,2025-07-09 14:28:11
2270+1457+1440+1433,2270+1457+1440+1433,,白色 1.42W 针管0.5g导热膏 +硅脂清洁布 两个装+硅脂手指套+硅脂深蓝刮刀,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744172797207/0/20250719181848/983b55c6d9ff01b12e9d256ee9e600bd.jpg,6933910422270,1,22,14,1,,,,,0,0,0,,,,售卖品,2025-07-09 14:28:11
1457+1440+1433,1457+1440+1433,,硅脂手指套*2+硅脂深蓝刮刀*1+硅脂清洁布 两个装*1,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744172674775/0/20250719181949/13b6d27cae44633aadc209a15b52f67a.jpg,6933910421457,2,0,0,0,,,,,0,0,0,,,,售卖品,2025-07-09 11:33:49
1457+1440+1433,1457+1440+1433,,硅脂手指套*2+硅脂深蓝刮刀*1+硅脂清洁布 两个装*1,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744172674775/0/20250719181949/13b6d27cae44633aadc209a15b52f67a.jpg,6933910421440,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-07-09 11:33:49
1457+1440+1433,1457+1440+1433,,硅脂手指套*2+硅脂深蓝刮刀*1+硅脂清洁布 两个装*1,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744172674775/0/20250719181949/13b6d27cae44633aadc209a15b52f67a.jpg,6933910421433,2,0,0,0,,,,,0,0,0,,,,售卖品,2025-07-09 11:33:49
1518+1457+1440+1433,1518+1457+1440+1433,,,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744172648659/0/20250709105449/b26b5da28cd09705a9a30e6d54b7e1df.jpg,6933910421457,2,22,14,1,,,,,0,0,0,,,,售卖品,2025-07-09 10:54:10
1518+1457+1440+1433,1518+1457+1440+1433,,,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744172648659/0/20250709105449/b26b5da28cd09705a9a30e6d54b7e1df.jpg,6933910421440,1,22,14,1,,,,,0,0,0,,,,售卖品,2025-07-09 10:54:10
1518+1457+1440+1433,1518+1457+1440+1433,,,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744172648659/0/20250709105449/b26b5da28cd09705a9a30e6d54b7e1df.jpg,6933910421433,2,22,14,1,,,,,0,0,0,,,,售卖品,2025-07-09 10:54:10
1518+1457+1440+1433,1518+1457+1440+1433,,,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744172648659/0/20250709105449/b26b5da28cd09705a9a30e6d54b7e1df.jpg,6933910421518,2,22,14,1,,,,,0,0,0,,,,售卖品,2025-07-09 10:54:10
0870+2171,0870+2171,,PCIE4.0 X16显卡延长线(180度 1890) 10CM 黑色 S+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744169660691/0/20250909140126/07c1b7d15668018347c91c7cab4ab5cd.jpg,6933910420870,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-07-05 14:46:49
0870+2171,0870+2171,,PCIE4.0 X16显卡延长线(180度 1890) 10CM 黑色 S+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744169660691/0/20250909140126/07c1b7d15668018347c91c7cab4ab5cd.jpg,6933910422171,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-07-05 14:46:49
0277+3484,0277+3484,,苹果硬盘盒+ M.2 NVMe 转苹果SSD硬盘转接头,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744169306997/0/20250704180809/fecb9fc89893479de0d753cffb4086f6.jpg,6933910403484,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-07-04 18:08:09
0277+3484,0277+3484,,苹果硬盘盒+ M.2 NVMe 转苹果SSD硬盘转接头,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744169306997/0/20250704180809/fecb9fc89893479de0d753cffb4086f6.jpg,6933910410277,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-07-04 18:08:09
1686+2300,1686+2300,,PCIE4.0 X16显卡延长线(180度 1890) 20CM 黑色 Y+三卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744169063895/0/20250909140148/22ec87b5415b217ad9ec77169c962f09.jpg,6933910421686,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-07-04 14:01:11
1686+2300,1686+2300,,PCIE4.0 X16显卡延长线(180度 1890) 20CM 黑色 Y+三卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744169063895/0/20250909140148/22ec87b5415b217ad9ec77169c962f09.jpg,6933910422300,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-07-04 14:01:11
6933910420313*12,6933910420313*12,,不锈钢家用剪刀 12把,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744168818613/0/20250704102504/af046cc86bb26a70c4690dc7bad6b7b6.jpg,6933910420313,12,25,10,10,,,,,0,0,0,,,,售卖品,2025-07-04 10:25:04
6933910420313*5,6933910420313*5,,不锈钢家用剪刀 5把,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744168818155/0/20250704102421/85c57eee8554c94a58605ce0c4aa4d29.jpg,6933910420313,5,0,0,0,,,,,0,0,0,,,,售卖品,2025-07-04 10:24:21
2324+1709,2324+1709,,PCIE4.0 X16显卡延长线(180度 1890) 15CM 黑色+双卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744168031005/0/20250703174511/c117ddb04c41fb2e52c7ac795853c8ae.jpg,6933910421709,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-07-03 11:44:26
2324+1709,2324+1709,,PCIE4.0 X16显卡延长线(180度 1890) 15CM 黑色+双卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744168031005/0/20250703174511/c117ddb04c41fb2e52c7ac795853c8ae.jpg,6933910422324,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-07-03 11:44:26
2133+2188,2133+2188,,PCIE4.0 X16显卡延长线(180度 1890) 15CM 白色+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744160209243/0/20250703175045/0d29600137784907cf7d85f46b44bb19.jpg,6933910422133,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-25 11:27:54
2133+2188,2133+2188,,PCIE4.0 X16显卡延长线(180度 1890) 15CM 白色+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744160209243/0/20250703175045/0d29600137784907cf7d85f46b44bb19.jpg,6933910422188,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-25 11:27:54
2102+2300,2102+2300,,PCIE 5.0 X16 显卡延长线（180度 1890）15CM 黑 H+三卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744157632627/0/20250703175149/e4e45f08f9c85cc6394bcd67ebd79449.jpg,6933910422102,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-21 16:48:16
2102+2300,2102+2300,,PCIE 5.0 X16 显卡延长线（180度 1890）15CM 黑 H+三卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744157632627/0/20250703175149/e4e45f08f9c85cc6394bcd67ebd79449.jpg,6933910422300,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-21 16:48:16
2324+2171,2324+2171,,PCIE4.0 X16显卡延长线(180度 1890) 15CM 黑色+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744157582575/0/20250703175226/f109c59eb48858f5df31848858d84eef.jpg,6933910422171,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-21 14:54:50
2324+2171,2324+2171,,PCIE4.0 X16显卡延长线(180度 1890) 15CM 黑色+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744157582575/0/20250703175226/f109c59eb48858f5df31848858d84eef.jpg,6933910422324,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-21 14:54:50
1273+2188,1273+2188,,PCIE4.0 X16显卡延长线(180度 1890) 20CM 白色 S+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744157582167/0/20250703175357/20f2dae51829ad02e93d25f77a6ddac3.jpg,6933910421273,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-21 14:53:46
1273+2188,1273+2188,,PCIE4.0 X16显卡延长线(180度 1890) 20CM 白色 S+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744157582167/0/20250703175357/20f2dae51829ad02e93d25f77a6ddac3.jpg,6933910422188,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-21 14:53:46
2133+1716,2133+1716,,PCIE4.0 X16显卡延长线(180度 1890) 15CM 白色+双卡位 显卡竖装支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744156799735/0/20250703175811/8deeb93e1028859868b5eb8b77a800e4.jpg,6933910421716,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-20 10:39:10
2133+1716,2133+1716,,PCIE4.0 X16显卡延长线(180度 1890) 15CM 白色+双卡位 显卡竖装支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744156799735/0/20250703175811/8deeb93e1028859868b5eb8b77a800e4.jpg,6933910422133,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-20 10:39:10
1266+2188,1266+2188,,PCIE4.0 X16显卡延长线(180度 1890) 10CM 白色 S+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744156442723/0/20250703175851/85882b0be7bc61b4098b601007ce7932.jpg,6933910421266,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-19 17:40:21
1266+2188,1266+2188,,PCIE4.0 X16显卡延长线(180度 1890) 10CM 白色 S+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744156442723/0/20250703175851/85882b0be7bc61b4098b601007ce7932.jpg,6933910422188,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-19 17:40:21
2195+2188,2195+2188,,PCIE 5.0 X16 显卡延长线（180度 1890）15CM 白 H+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148530973/0/20250703181342/6950fbe64bfc1e0c6220e290cbe053f3.jpg,6933910422188,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 12:03:52
2195+2188,2195+2188,,PCIE 5.0 X16 显卡延长线（180度 1890）15CM 白 H+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148530973/0/20250703181342/6950fbe64bfc1e0c6220e290cbe053f3.jpg,6933910422195,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 12:03:52
2201+2188,2201+2188,,PCIE 5.0 X16 显卡延长线（180度 1890）18CM 白 H+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148530833/0/20250703181425/190d1696916769f42d9f4c95c2e9c7ab.jpg,6933910422188,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 12:03:22
2201+2188,2201+2188,,PCIE 5.0 X16 显卡延长线（180度 1890）18CM 白 H+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148530833/0/20250703181425/190d1696916769f42d9f4c95c2e9c7ab.jpg,6933910422201,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 12:03:22
2218+2188,2218+2188,,PCIE 5.0 X16 显卡延长线（180度 1890）20CM 白 S+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148530699/0/20250703181439/a1fb4717f5d13c10f9ecdbd49285557c.jpg,6933910422188,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 12:02:42
2218+2188,2218+2188,,PCIE 5.0 X16 显卡延长线（180度 1890）20CM 白 S+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148530699/0/20250703181439/a1fb4717f5d13c10f9ecdbd49285557c.jpg,6933910422218,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 12:02:42
2348+2188,2348+2188,,PCIE 5.0 X16 显卡延长线（180度 1890）30CM 白 S+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148530349/0/20250703181529/03cbdf024b6c53efd50416fd4387c8f8.jpg,6933910422188,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 12:01:48
2348+2188,2348+2188,,PCIE 5.0 X16 显卡延长线（180度 1890）30CM 白 S+瓦尔基理 3卡槽带隔离显卡支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148530349/0/20250703181529/03cbdf024b6c53efd50416fd4387c8f8.jpg,6933910422348,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 12:01:48
2331+2171,2331+2171,,PCIE 5.0 X16 显卡延长线（180度 1890）30CM 黑 S+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148528259/0/20250703181540/8c41e937a1006f5e9bc391c553ab6be2.jpg,6933910422171,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 11:59:25
2331+2171,2331+2171,,PCIE 5.0 X16 显卡延长线（180度 1890）30CM 黑 S+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148528259/0/20250703181540/8c41e937a1006f5e9bc391c553ab6be2.jpg,6933910422331,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 11:59:25
2102+2171,2102+2171,,PCIE 5.0 X16 显卡延长线（180度 1890）15CM 黑 H+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148527783/0/20250703181555/1aed85bf5d4046555bffe03fa32ea067.jpg,6933910422102,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 11:58:40
2102+2171,2102+2171,,PCIE 5.0 X16 显卡延长线（180度 1890）15CM 黑 H+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148527783/0/20250703181555/1aed85bf5d4046555bffe03fa32ea067.jpg,6933910422171,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 11:58:40
2119+2171,2119+2171,,PCIE 5.0 X16 显卡延长线（180度 1890）18CM 黑 H+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148526993/0/20250703181606/404706a5d871f021cfc9049dd98b199a.jpg,6933910422119,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 11:57:34
2119+2171,2119+2171,,PCIE 5.0 X16 显卡延长线（180度 1890）18CM 黑 H+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148526993/0/20250703181606/404706a5d871f021cfc9049dd98b199a.jpg,6933910422171,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 11:57:34
2126+2171,2126+2171,,PCIE 5.0 X16 显卡延长线（180度 1890）20CM 黑 H+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148525859/0/20250703181617/df4fbfcae9b655ac295a3128bd696c7d.jpg,6933910422126,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 11:56:15
2126+2171,2126+2171,,PCIE 5.0 X16 显卡延长线（180度 1890）20CM 黑 H+瓦尔基理 3卡槽带隔离显卡支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148525859/0/20250703181617/df4fbfcae9b655ac295a3128bd696c7d.jpg,6933910422171,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 11:56:15
2348+1716,2348+1716,,PCIE 5.0 X16 显卡延长线（180度 1890）30CM 白 S+双卡位 显卡竖装支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148392071/0/20250703183233/18b1e0442b16876351bd6fb52e7f53cd.jpg,6933910421716,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:39:42
2348+1716,2348+1716,,PCIE 5.0 X16 显卡延长线（180度 1890）30CM 白 S+双卡位 显卡竖装支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148392071/0/20250703183233/18b1e0442b16876351bd6fb52e7f53cd.jpg,6933910422348,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:39:42
2218+1716,2218+1716,,PCIE 5.0 X16 显卡延长线（180度 1890）20CM 白 H+双卡位 显卡竖装支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148390771/0/20250703183249/7e025b8af8d887e21c5e71f278bba34a.jpg,6933910421716,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:39:00
2218+1716,2218+1716,,PCIE 5.0 X16 显卡延长线（180度 1890）20CM 白 H+双卡位 显卡竖装支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148390771/0/20250703183249/7e025b8af8d887e21c5e71f278bba34a.jpg,6933910422218,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:39:00
2201+1716,2201+1716,,PCIE 5.0 X16 显卡延长线（180度 1890）18CM 白 H+双卡位 显卡竖装支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148390283/0/20250703183316/e9dbe59048be988d656d1eaef6a734e0.jpg,6933910421716,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:38:21
2201+1716,2201+1716,,PCIE 5.0 X16 显卡延长线（180度 1890）18CM 白 H+双卡位 显卡竖装支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148390283/0/20250703183316/e9dbe59048be988d656d1eaef6a734e0.jpg,6933910422201,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:38:21
2195+1716,2195+1716,,PCIE 5.0 X16 显卡延长线（180度 1890）15CM 白 H+双卡位 显卡竖装支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148389431/0/20250703183211/ae98b67fb106de84f441a46008b140be.jpg,6933910421716,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:37:23
2195+1716,2195+1716,,PCIE 5.0 X16 显卡延长线（180度 1890）15CM 白 H+双卡位 显卡竖装支架 白色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148389431/0/20250703183211/ae98b67fb106de84f441a46008b140be.jpg,6933910422195,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:37:23
2331+1709,2331+1709,,PCIE 5.0 X16 显卡延长线（180度 1890）30CM 黑 S+双卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148386721/0/20250703183331/494338e3b8debcb76f46a096226eaacb.jpg,6933910421709,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:36:17
2331+1709,2331+1709,,PCIE 5.0 X16 显卡延长线（180度 1890）30CM 黑 S+双卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148386721/0/20250703183331/494338e3b8debcb76f46a096226eaacb.jpg,6933910422331,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:36:17
2102+1709,2102+1709,,PCIE 5.0 X16 显卡延长线（180度 1890）15CM 黑 H+双卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148385899/0/20250703183342/f9040de8c7b8321474717723cbab1583.jpg,6933910421709,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:35:19
2102+1709,2102+1709,,PCIE 5.0 X16 显卡延长线（180度 1890）15CM 黑 H+双卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148385899/0/20250703183342/f9040de8c7b8321474717723cbab1583.jpg,6933910422102,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:35:19
2119+1709,2119+1709,,PCIE 5.0 X16 显卡延长线（180度 1890）18CM 黑 H+双卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148385109/0/20250909140309/f304a67d9854b181fdfed17f42698c38.jpg,6933910421709,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:34:33
2119+1709,2119+1709,,PCIE 5.0 X16 显卡延长线（180度 1890）18CM 黑 H+双卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148385109/0/20250909140309/f304a67d9854b181fdfed17f42698c38.jpg,6933910422119,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:34:33
2126+1709,2126+1709,,PCIE 5.0 X16 显卡延长线（180度 1890）20CM 黑 H+双卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148381293/0/20250909140325/a6a149a23caef24c75d6d1f4e96b346e.jpg,6933910421709,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:31:41
2126+1709,2126+1709,,PCIE 5.0 X16 显卡延长线（180度 1890）20CM 黑 H+双卡位 显卡竖装支架 黑色,,1128549,http://productimage-1251220924.picgz.myqcloud.com/productimage/72372744148381293/0/20250909140325/a6a149a23caef24c75d6d1f4e96b346e.jpg,6933910422126,1,0,0,0,,,,,0,0,0,,,,售卖品,2025-06-10 09:31:41
